latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.1538,68.9568,302.1,1.2,1.1,2004-02-19,0817,Aqua,MODIS,48,6.03,288.7,4.1,D,0
37.2,68.6946,312,1.3,1.1,2004-02-19,0817,Aqua,MODIS,0,6.03,289.4,12.5,D,0
37.3101,68.9401,308.5,2,1.4,2004-02-20,0900,Aqua,MODIS,51,6.03,295.3,12.7,D,0
34.3819,70.681,311.4,1.5,1.2,2004-02-22,0847,Aqua,MODIS,60,6.03,296.8,9.6,D,0
37.1246,69.2064,311,1.4,1.2,2004-02-22,0848,Aqua,MODIS,33,6.03,292.6,9.7,D,0
37.1261,69.1979,311.7,1.3,1.2,2004-02-22,0848,Aqua,MODIS,58,6.03,291.8,10.7,D,0
34.289,70.7388,312.6,2.5,1.5,2004-02-23,0752,Aqua,MODIS,73,6.03,296.9,30.9,D,0
31.0988,62.0196,342.8,1.6,1.2,2004-02-24,0702,Terra,MODIS,90,6.03,304.6,76.4,D,0
31.1018,62.0036,319.3,1.6,1.2,2004-02-24,0702,Terra,MODIS,57,6.03,302.8,15.7,D,0
31.1029,62.0091,320.2,2.2,1.4,2004-02-24,0834,Aqua,MODIS,53,6.03,304,21.7,D,0
34.9398,69.2568,311.1,1,1,2004-02-24,0835,Aqua,MODIS,34,6.03,295.3,4,D,0
31.1095,62.0123,303.2,1,1,2004-02-24,1802,Terra,MODIS,54,6.03,285.9,6.9,N,0
31.0789,62.0322,320.4,1.2,1.1,2004-02-25,0917,Aqua,MODIS,48,6.03,308.1,8.2,D,0
34.4244,70.5246,309.2,1.4,1.2,2004-02-25,1708,Terra,MODIS,77,6.03,283.2,18.5,N,0
33.5994,70.1491,324.3,1.4,1.2,2004-02-27,0554,Terra,MODIS,82,6.03,296,29.3,D,0
35.7185,63.1879,315.2,1.8,1.3,2004-03-02,0707,Terra,MODIS,70,6.03,294.4,25.1,D,0
35.7205,63.2021,307.7,1.8,1.3,2004-03-02,0707,Terra,MODIS,53,6.03,294,12.7,D,0
37.3325,66.4256,317.9,1,1,2004-03-02,0842,Aqua,MODIS,0,6.03,300.7,10.3,D,0
34.3869,70.6797,331.5,1,1,2004-03-04,0829,Aqua,MODIS,84,6.03,300.5,23,D,0
34.3023,70.7372,313.7,1,1,2004-03-04,0829,Aqua,MODIS,58,6.03,301.4,6.4,D,0
37.5352,65.8194,309.9,1.5,1.2,2004-03-05,2114,Aqua,MODIS,79,6.03,281.6,20.1,N,0
37.5477,65.8044,307.2,1.5,1.2,2004-03-05,2114,Aqua,MODIS,63,6.03,281.8,16.5,N,0
37.4584,66.011,322.2,1.1,1.1,2004-03-06,0642,Terra,MODIS,46,6.03,301.5,13.4,D,0
37.4605,65.9984,346.8,1.1,1.1,2004-03-06,0642,Terra,MODIS,88,6.03,302.8,57.5,D,0
37.4627,65.9859,322.1,1.1,1.1,2004-03-06,0642,Terra,MODIS,41,6.03,301.2,13.5,D,0
37.3283,68.9192,322.8,1.2,1.1,2004-03-06,0817,Aqua,MODIS,78,6.03,291.8,22.7,D,0
37.3259,68.9056,314.5,1.2,1.1,2004-03-06,0817,Aqua,MODIS,63,6.03,290.1,12.5,D,0
37.3162,68.9084,355.1,1.2,1.1,2004-03-06,0817,Aqua,MODIS,92,6.03,292.2,93.1,D,0
37.3186,68.9219,372.4,1.2,1.1,2004-03-06,0817,Aqua,MODIS,100,6.03,293.1,161,D,0
37.3037,68.9839,307,1.1,1.1,2004-03-08,0629,Terra,MODIS,40,6.03,288.8,6.4,D,0
37.2016,68.6934,312.3,1.1,1,2004-03-08,0629,Terra,MODIS,0,6.03,294.5,7.7,D,0
37.1902,68.7032,311.1,1.1,1,2004-03-08,0629,Terra,MODIS,0,6.03,292.9,7.1,D,0
34.3255,70.8168,328.1,1.5,1.2,2004-03-09,0847,Aqua,MODIS,81,6.03,298.5,36.6,D,0
34.3263,70.8112,325.9,1.5,1.2,2004-03-09,0847,Aqua,MODIS,79,6.03,298.1,31.2,D,0
32.8508,68.0486,317.3,1,1,2004-03-10,0618,Terra,MODIS,54,6.03,301.9,4.2,D,0
35.7757,63.1401,351.5,2.5,1.5,2004-03-10,0931,Aqua,MODIS,96,6.03,296.3,232.7,D,0
35.7831,63.1315,347.8,2.5,1.5,2004-03-10,0931,Aqua,MODIS,94,6.03,295.2,202.4,D,0
33.8207,66.6546,303.3,1.6,1.2,2004-03-13,0822,Aqua,MODIS,0,6.03,273.1,7.2,D,0
37.2103,68.6812,315.8,1.1,1,2004-03-24,0629,Terra,MODIS,62,6.03,297.9,11.9,D,0
35.2369,71.4775,313.8,4.8,2,2004-04-05,0516,Terra,MODIS,45,6.03,296.5,65.5,D,0
35.2331,71.4672,348.9,1,1,2004-04-05,0829,Aqua,MODIS,95,6.03,300.9,56.5,D,0
35.2341,71.4745,314.6,1.1,1,2004-04-06,0559,Terra,MODIS,61,6.03,295.4,9.5,D,0
35.1898,71.2546,311.2,1.1,1,2004-04-06,0559,Terra,MODIS,46,6.03,294.8,8.4,D,0
35.1882,71.2667,321.8,1.1,1,2004-04-06,0559,Terra,MODIS,77,6.03,294.5,18.4,D,0
34.8202,70.8536,322.5,1.1,1.1,2004-04-07,0816,Aqua,MODIS,53,6.03,302.7,16.3,D,0
34.9551,69.2738,308.4,1.6,1.2,2004-04-13,1707,Terra,MODIS,74,6.03,284.2,22.7,N,0
34.831,70.8629,322.6,1.3,1.1,2004-04-15,0553,Terra,MODIS,62,6.03,302.2,16.5,D,0
37.2835,67.1162,324,1,1,2004-04-16,1739,Terra,MODIS,100,6.03,288.5,23.9,N,0
36.4436,65.1405,343.2,1,1,2004-05-05,0842,Aqua,MODIS,84,6.03,328.1,17,D,0
36.5415,65.09,339.6,2.1,1.4,2004-05-09,0817,Aqua,MODIS,79,6.03,318.9,50.9,D,0
32.6585,69.4067,301.3,1.4,1.2,2004-05-13,2134,Aqua,MODIS,40,6.03,283.5,10.9,N,0
37.4754,69.4184,334,1,1,2004-05-14,0836,Aqua,MODIS,65,6.03,314.8,15,D,0
36.409,68.5259,342.5,1.3,1.1,2004-05-15,0605,Terra,MODIS,87,6.03,316.3,33.3,D,0
36.4075,68.5397,352.5,1.2,1.1,2004-05-15,0605,Terra,MODIS,95,6.03,317.7,60.9,D,0
34.8909,63.9963,339,1.2,1.1,2004-05-16,0648,Terra,MODIS,75,6.03,318.2,27.4,D,0
35.481,63.7425,330.7,1.1,1.1,2004-05-16,0648,Terra,MODIS,71,6.03,313.3,17.1,D,0
37.0019,68.922,333.7,1.8,1.3,2004-05-17,0552,Terra,MODIS,46,6.03,316.3,21.7,D,0
31.0635,61.9676,350.5,1,1,2004-05-17,0905,Aqua,MODIS,92,6.03,325.1,32.9,D,0
36.0708,65.0491,339.5,1,1,2004-05-21,0842,Aqua,MODIS,16,6.03,322.3,18.7,D,0
36.8691,69.0133,320.3,3.1,1.7,2004-05-21,1809,Terra,MODIS,100,6.03,290.9,97.9,N,0
36.8675,69.0085,319.2,3.1,1.7,2004-05-21,1809,Terra,MODIS,98,6.03,290.8,92.2,N,0
33.1371,69.2004,331.1,1,1,2004-05-22,0612,Terra,MODIS,69,6.03,305.5,19.6,D,0
34.8509,70.8604,349.4,2.5,1.5,2004-05-26,0900,Aqua,MODIS,89,6.03,300.6,205.9,D,0
34.8591,70.8519,347.4,2.5,1.5,2004-05-26,0900,Aqua,MODIS,70,6.03,295.4,186,D,0
34.9463,63.75,346.3,1.1,1,2004-05-28,0848,Aqua,MODIS,89,6.03,329.8,25.1,D,0
34.8538,70.8652,334.3,1.1,1,2004-05-29,0617,Terra,MODIS,82,6.03,305.8,28.3,D,0
34.8518,70.8776,320.9,1.1,1,2004-05-29,0617,Terra,MODIS,57,6.03,304,10.1,D,0
34.8549,70.8707,323.7,2.4,1.5,2004-05-29,0753,Aqua,MODIS,72,6.03,303.7,53.9,D,0
34.8498,70.8471,317,2.4,1.5,2004-05-29,0753,Aqua,MODIS,40,6.03,303.2,34.1,D,0
34.8505,70.8663,327.4,2.4,1.5,2004-05-29,0753,Aqua,MODIS,78,6.03,303.8,63.7,D,0
36.9125,69.1945,361.9,1,1,2004-05-30,0836,Aqua,MODIS,100,6.03,318.5,71.8,D,0
36.911,69.1831,333.7,1,1,2004-05-30,0836,Aqua,MODIS,76,6.03,314.5,11.9,D,0
36.921,69.1989,333.8,1,1,2004-05-30,0836,Aqua,MODIS,77,6.03,311.6,13.8,D,0
36.9195,69.1875,337.2,1,1,2004-05-30,0836,Aqua,MODIS,82,6.03,314.7,18.8,D,0
36.3637,64.7322,339.2,1.2,1.1,2004-06-01,0648,Terra,MODIS,78,6.03,323.1,14.2,D,0
35.5259,63.7915,338.6,1,1,2004-06-03,0636,Terra,MODIS,77,6.03,320.7,18.2,D,0
35.5243,63.8023,341.3,1,1,2004-06-03,0636,Terra,MODIS,82,6.03,322.9,22.7,D,0
35.9025,64.211,300.2,3.5,1.8,2004-06-04,2056,Aqua,MODIS,22,6.03,288.9,29.1,N,0
35.8943,64.2025,300.2,3.5,1.8,2004-06-04,2056,Aqua,MODIS,22,6.03,288.8,27.9,N,0
34.0006,70.4686,327.6,1.2,1.1,2004-06-06,0841,Aqua,MODIS,51,6.03,304.8,18.7,D,0
34.0044,70.4753,328.1,1.2,1.1,2004-06-06,0841,Aqua,MODIS,53,6.03,306.5,17,D,0
36.6843,69.2305,333.7,1.2,1.1,2004-06-10,0818,Aqua,MODIS,39,6.03,316,13.1,D,0
36.6819,69.2171,390.3,1.2,1.1,2004-06-10,0818,Aqua,MODIS,100,6.03,324.2,234.2,D,0
36.6795,69.2033,336.8,1.2,1.1,2004-06-10,0818,Aqua,MODIS,58,6.03,321.3,19.7,D,0
36.6916,69.2144,342.6,1.2,1.1,2004-06-10,0818,Aqua,MODIS,83,6.03,318.9,31.8,D,0
35.7988,63.1122,302.4,1.6,1.2,2004-06-13,1815,Terra,MODIS,49,6.03,288.3,10.4,N,0
34.8535,70.9583,318.8,1.1,1,2004-06-14,0617,Terra,MODIS,25,6.03,300.5,8.8,D,0
34.86,70.952,311.6,1,1,2004-06-14,1719,Terra,MODIS,83,6.03,287.8,11.3,N,0
34.8584,70.9408,302.1,1,1,2004-06-14,1719,Terra,MODIS,47,6.03,288.7,5,N,0
36.8591,68.9891,303.9,1.1,1,2004-06-14,1720,Terra,MODIS,58,6.03,292,5.7,N,0
36.8621,68.9528,329.8,3.1,1.7,2004-06-15,0659,Terra,MODIS,67,6.03,308.5,42.2,D,0
36.8399,69.0878,341.2,1,1,2004-06-15,0836,Aqua,MODIS,81,6.03,322.7,15.8,D,0
34.858,70.9545,320.5,1,1,2004-06-16,0605,Terra,MODIS,36,6.03,300.5,9.5,D,0
35.8961,63.5131,362.8,1.7,1.3,2004-06-16,0919,Aqua,MODIS,100,6.03,327.5,133.5,D,0
34.8604,70.9401,301.3,1.3,1.1,2004-06-16,1707,Terra,MODIS,35,6.03,290.4,6.2,N,0
35.8883,63.5723,353.4,1.1,1,2004-06-17,0648,Terra,MODIS,95,6.03,327.9,44.7,D,0
35.8597,63.5666,351.7,2.1,1.4,2004-06-17,0824,Aqua,MODIS,93,6.03,327,98.8,D,0
35.8597,63.5737,344.8,2.1,1.4,2004-06-17,0824,Aqua,MODIS,66,6.03,326.2,58.6,D,0
35.8548,63.5505,375.9,2.2,1.4,2004-06-17,0824,Aqua,MODIS,100,6.03,328.1,322.3,D,0
35.8499,63.5272,348.3,2.2,1.4,2004-06-17,0824,Aqua,MODIS,71,6.03,325.1,80.7,D,0
35.8673,63.5468,353.6,2.2,1.4,2004-06-17,0824,Aqua,MODIS,95,6.03,329.8,112.4,D,0
35.8624,63.5236,344.5,2.2,1.4,2004-06-17,0824,Aqua,MODIS,48,6.03,327.4,55.4,D,0
35.8547,63.5436,366.6,2.2,1.4,2004-06-17,0824,Aqua,MODIS,100,6.03,328.3,220.5,D,0
35.8672,63.5398,351.4,2.2,1.4,2004-06-17,0824,Aqua,MODIS,93,6.03,329.7,96,D,0
35.7414,63.1599,307.1,1,1,2004-06-17,1750,Terra,MODIS,70,6.03,293.3,6.3,N,0
34.8599,70.9439,301.3,2,1.4,2004-06-17,1750,Terra,MODIS,36,6.03,288.4,12,N,0
35.9546,63.5916,348.6,1.2,1.1,2004-06-18,0907,Aqua,MODIS,90,6.03,332.5,25,D,0
36.3974,65.2109,341.9,1.4,1.2,2004-06-18,0907,Aqua,MODIS,61,6.03,330.4,18.8,D,0
36.3958,65.1951,357.6,1.4,1.2,2004-06-18,0907,Aqua,MODIS,98,6.03,331.8,74.4,D,0
36.5047,69.1071,331.5,1.5,1.2,2004-06-19,0812,Aqua,MODIS,69,6.03,317.1,18.3,D,0
35.4447,71.5316,327.3,4.4,1.9,2004-06-25,0913,Aqua,MODIS,60,6.03,296.6,160.5,D,0
35.4476,71.5275,330.7,4.4,1.9,2004-06-25,0913,Aqua,MODIS,79,6.03,296.9,209.6,D,0
35.4441,71.5194,323.5,1.4,1.2,2004-06-25,1701,Terra,MODIS,100,6.03,287.4,38,N,0
35.4486,71.5275,322.8,1,1,2004-06-25,2115,Aqua,MODIS,100,6.03,291,22.7,N,0
35.443,71.5277,301.6,1.7,1.3,2004-06-26,1744,Terra,MODIS,28,6.03,288.8,11.3,N,0
35.4416,71.512,301.2,1.7,1.3,2004-06-26,1744,Terra,MODIS,25,6.03,290.5,10,N,0
35.4397,71.5056,322.9,2.8,1.6,2004-06-27,0900,Aqua,MODIS,36,6.03,307,50,D,0
35.4455,71.524,324,2.8,1.6,2004-06-27,0900,Aqua,MODIS,18,6.03,304.7,56.6,D,0
35.4413,71.5285,320,2.8,1.6,2004-06-27,0900,Aqua,MODIS,32,6.03,303.1,37.6,D,0
35.9659,68.8332,338.7,1.3,1.1,2004-06-29,0848,Aqua,MODIS,72,6.03,320.8,21.7,D,0
36.6335,65.141,342.7,1.3,1.1,2004-06-30,0617,Terra,MODIS,84,6.03,326.7,22.2,D,0
35.4082,71.3146,327.4,1.1,1.1,2004-06-30,0617,Terra,MODIS,78,6.03,309.2,18.6,D,0
35.4071,71.3023,334.5,2.2,1.4,2004-06-30,0753,Aqua,MODIS,86,6.03,306.9,89.7,D,0
35.4076,71.3071,330.1,2.2,1.4,2004-06-30,0753,Aqua,MODIS,82,6.03,307.1,71.5,D,0
35.4041,71.2906,322.1,2.2,1.4,2004-06-30,0753,Aqua,MODIS,48,6.03,302.6,46.2,D,0
35.933,68.7869,305.7,1.1,1.1,2004-06-30,1720,Terra,MODIS,65,6.03,295.7,5.4,N,0
36.1648,64.5521,333.1,1.7,1.3,2004-07-01,0700,Terra,MODIS,65,6.03,312.5,19.9,D,0
35.8359,68.4461,328.5,1.2,1.1,2004-07-03,0824,Aqua,MODIS,63,6.03,314.4,9.3,D,0
35.8466,68.4657,310,1.4,1.2,2004-07-03,1750,Terra,MODIS,79,6.03,296,11.7,N,0
36.3708,64.5696,308.2,2.5,1.5,2004-07-06,1821,Terra,MODIS,74,6.03,294.9,28.6,N,0
36.4116,64.6665,351.9,1.2,1.1,2004-07-07,0623,Terra,MODIS,93,6.03,329.1,38.3,D,0
36.4101,64.6792,363.8,1.2,1.1,2004-07-07,0623,Terra,MODIS,100,6.03,329.6,76,D,0
36.3063,64.5244,338.8,4,1.9,2004-07-07,0938,Aqua,MODIS,40,6.03,322.1,69.9,D,0
33.6394,69.5854,339.5,1.1,1,2004-07-08,0841,Aqua,MODIS,75,6.03,310.8,31.5,D,0
36.6105,67.2219,339.4,1,1,2004-07-08,0842,Aqua,MODIS,78,6.03,317.9,20.3,D,0
36.3708,68.5074,303.9,1.3,1.1,2004-07-09,1714,Terra,MODIS,58,6.03,293.5,7.9,N,0
36.3683,68.493,315.9,1.3,1.1,2004-07-09,1714,Terra,MODIS,92,6.03,293.2,20.8,N,0
36.3675,68.502,314.1,1.3,1.1,2004-07-09,1714,Terra,MODIS,89,6.03,294.1,18.7,N,0
36.3649,68.4875,303,1.3,1.1,2004-07-09,1714,Terra,MODIS,53,6.03,291.8,6.7,N,0
36.4016,68.495,312.9,1,1,2004-07-09,2127,Aqua,MODIS,86,6.03,293.6,12.2,N,0
36.3999,68.5061,306,1,1,2004-07-09,2127,Aqua,MODIS,64,6.03,291.4,7.6,N,0
36.1596,66.5466,347.6,2,1.4,2004-07-11,0558,Terra,MODIS,90,6.03,319.3,84.6,D,0
36.1577,66.5688,347.8,2,1.4,2004-07-11,0558,Terra,MODIS,91,6.03,320.6,84.2,D,0
36.1358,64.1589,303,3.8,1.8,2004-07-11,1702,Terra,MODIS,4,6.03,291.3,23.6,N,0
37.3277,69.6298,310.4,1,1,2004-07-11,2114,Aqua,MODIS,80,6.03,298,7.8,N,0
36.0872,64.146,304.9,1.8,1.3,2004-07-11,2115,Aqua,MODIS,57,6.03,289.9,14,N,0
36.1305,64.217,331.4,1,1,2004-07-12,0641,Terra,MODIS,43,6.03,303.9,11.8,D,0
36.1377,64.2304,341.8,1,1,2004-07-12,0641,Terra,MODIS,76,6.03,308.4,25.7,D,0
36.1287,64.2283,334.6,1,1,2004-07-12,0641,Terra,MODIS,60,6.03,302.7,15.2,D,0
36.0398,64.0708,336.1,1.1,1,2004-07-13,0901,Aqua,MODIS,46,6.03,313.5,11.5,D,0
35.9798,64.0385,300.5,2.9,1.6,2004-07-13,1827,Terra,MODIS,29,6.03,289.6,15.2,N,0
35.9944,64.0375,315.7,2.9,1.6,2004-07-13,1827,Terra,MODIS,92,6.03,290.3,61.3,N,0
35.9804,64.0559,300.4,2.9,1.6,2004-07-13,2103,Aqua,MODIS,28,6.03,288.4,19.2,N,0
36.0038,64.0247,347.1,1.1,1,2004-07-14,0629,Terra,MODIS,89,6.03,314.9,32.9,D,0
35.9777,64.0077,338.8,1.1,1,2004-07-14,0629,Terra,MODIS,78,6.03,315,16.6,D,0
35.9832,63.9584,321.1,1.3,1.1,2004-07-14,1732,Terra,MODIS,100,6.03,294.7,25.6,N,0
35.9365,64.0392,303.5,1.3,1.1,2004-07-14,1732,Terra,MODIS,55,6.03,292.9,7,N,0
35.9764,63.9663,308.1,1.3,1.1,2004-07-14,1732,Terra,MODIS,73,6.03,294,10.4,N,0
35.9739,63.9519,306.9,1.3,1.2,2004-07-14,1732,Terra,MODIS,70,6.03,294,9.1,N,0
35.9866,63.9637,305.7,1.3,1.1,2004-07-14,1732,Terra,MODIS,11,6.03,293.4,7.3,N,0
35.984,63.9489,311.2,1.3,1.2,2004-07-14,1732,Terra,MODIS,76,6.03,293.6,13.1,N,0
36.7287,65.7982,334.5,1.1,1.1,2004-07-28,0641,Terra,MODIS,68,6.03,322.7,11,D,2
35.8157,66.3787,302,1,1,2004-07-28,1744,Terra,MODIS,46,6.03,291.7,4.9,N,0
36.0031,68.9155,304.8,1.3,1.1,2004-07-28,1744,Terra,MODIS,58,6.03,293.2,6.9,N,0
36.0132,68.9383,301.3,2.6,1.6,2004-07-28,2157,Aqua,MODIS,40,6.03,289.9,19.5,N,0
35.8626,67.3419,332.2,1.5,1.2,2004-07-29,0900,Aqua,MODIS,71,6.03,315.2,19,D,0
36.6259,64.5998,342.8,2,1.4,2004-08-03,0919,Aqua,MODIS,84,6.03,324,47.6,D,0
36.575,64.6121,344.7,2,1.4,2004-08-03,0919,Aqua,MODIS,80,6.03,322,52.8,D,0
36.5764,64.6068,345.6,2,1.4,2004-08-03,0919,Aqua,MODIS,87,6.03,322.5,56.8,D,0
36.5956,69.1549,330.1,1.5,1.2,2004-08-06,0811,Aqua,MODIS,64,6.03,315.5,12.7,D,0
37.3438,66.393,355,1,1,2004-08-09,0842,Aqua,MODIS,83,6.03,322.5,46.3,D,0
33.978,63.1829,339.4,1,1,2004-08-14,0900,Aqua,MODIS,79,6.03,322.2,17.8,D,0
35.8351,66.638,332.5,1,1,2004-08-16,0848,Aqua,MODIS,63,6.03,317.6,10.3,D,0
37.2359,69.5834,338.9,1,1,2004-08-17,0616,Terra,MODIS,83,6.03,319.5,18.9,D,0
37.2376,69.5723,333.7,1,1,2004-08-17,0616,Terra,MODIS,77,6.03,319.6,10.4,D,0
37.2343,69.5945,345.9,1,1,2004-08-17,0616,Terra,MODIS,90,6.03,317.8,32.2,D,0
36.0775,67.9407,336.3,1,1,2004-08-18,0836,Aqua,MODIS,76,6.03,315.9,18.7,D,0
36.8714,69.1754,306.7,1.5,1.2,2004-08-19,1707,Terra,MODIS,69,6.03,294,10.2,N,0
36.8742,69.1903,339.3,1.1,1,2004-08-20,0824,Aqua,MODIS,81,6.03,321.4,16.5,D,0
35.7843,66.1773,330.2,1.1,1.1,2004-08-23,0854,Aqua,MODIS,41,6.03,315.7,10.4,D,0
33.254,69.2829,308.2,1.4,1.2,2004-08-26,1712,Terra,MODIS,74,6.03,284.1,17.4,N,0
36.0983,68.8874,333.2,1,1,2004-09-02,0616,Terra,MODIS,81,6.03,312.5,15.9,D,0
34.6644,64.3656,324.2,1.4,1.2,2004-09-03,0836,Aqua,MODIS,53,6.03,306.9,15.2,D,0
35.255,70.8242,316,1,1,2004-09-04,0604,Terra,MODIS,63,6.03,300.4,8.3,D,0
36.2706,68.6747,336,1.1,1.1,2004-09-05,0824,Aqua,MODIS,81,6.03,319.2,16.3,D,0
34.4856,63.7787,336.4,1,1,2004-09-07,0635,Terra,MODIS,82,6.03,312.8,24.6,D,0
34.4872,63.768,338.3,1,1,2004-09-07,0635,Terra,MODIS,84,6.03,310.6,27.6,D,0
35.3669,71.3012,332.6,1.9,1.3,2004-09-08,0540,Terra,MODIS,83,6.03,303.5,60.6,D,0
35.3686,71.2825,318.4,1.9,1.3,2004-09-08,0540,Terra,MODIS,38,6.03,305.1,19.4,D,0
35.3718,71.306,327.2,1.9,1.3,2004-09-08,0540,Terra,MODIS,78,6.03,304.6,41.2,D,0
35.3734,71.2879,328.2,1.9,1.3,2004-09-08,0540,Terra,MODIS,79,6.03,305.4,44.7,D,0
35.2241,71.6001,359.2,1.8,1.3,2004-09-08,0540,Terra,MODIS,99,6.03,307.7,174.1,D,0
35.2247,71.5996,368.8,2.2,1.4,2004-09-08,0854,Aqua,MODIS,100,6.03,311,309.2,D,0
35.2195,71.583,326.7,2.7,1.6,2004-09-08,1642,Terra,MODIS,100,6.03,293.2,105.2,N,0
35.2244,71.5908,303.5,1.2,1.1,2004-09-08,2057,Aqua,MODIS,56,6.03,292.1,7,N,0
35.3811,71.2997,307.7,1.3,1.1,2004-09-08,2057,Aqua,MODIS,66,6.03,289.8,13.8,N,0
35.371,71.2987,300,1.3,1.1,2004-09-08,2057,Aqua,MODIS,1,6.03,289,7.8,N,0
35.2241,71.5989,334.9,1.2,1.1,2004-09-08,2057,Aqua,MODIS,100,6.03,292.9,47.8,N,0
35.2148,71.6075,325,1.4,1.2,2004-09-09,0623,Terra,MODIS,80,6.03,299.5,24.8,D,0
33.8819,64.4414,321.8,1.1,1.1,2004-09-09,0623,Terra,MODIS,45,6.03,308.4,7.2,D,0
33.9412,64.3966,325.5,1.1,1.1,2004-09-09,0623,Terra,MODIS,63,6.03,307.8,11.2,D,0
35.2272,71.5981,361.7,1.4,1.2,2004-09-09,0623,Terra,MODIS,100,6.03,305.8,129.2,D,0
35.3752,71.2993,323.5,1.3,1.1,2004-09-09,0623,Terra,MODIS,55,6.03,297.6,20.8,D,0
35.3825,71.3167,321.8,1.3,1.1,2004-09-09,0623,Terra,MODIS,7,6.03,299.9,15.8,D,0
35.3851,71.3023,378.3,1.3,1.1,2004-09-09,0623,Terra,MODIS,100,6.03,301.6,204.2,D,0
35.2186,71.5863,335.5,1.7,1.3,2004-09-09,0759,Aqua,MODIS,86,6.03,306.3,59,D,0
35.3749,71.3125,315.6,1.8,1.3,2004-09-09,0759,Aqua,MODIS,25,6.03,301.1,16.1,D,0
35.3712,71.294,326.6,1.8,1.3,2004-09-09,0759,Aqua,MODIS,78,6.03,301.7,43.9,D,0
35.3858,71.3064,357.2,1.8,1.3,2004-09-09,0759,Aqua,MODIS,98,6.03,309.5,167.4,D,0
35.383,71.2923,373.6,1.8,1.3,2004-09-09,0759,Aqua,MODIS,100,6.03,310.3,287.6,D,0
36.1818,68.9757,322.9,2.4,1.5,2004-09-09,0759,Aqua,MODIS,62,6.03,306.5,21.7,D,0
35.2155,71.6041,305.9,1,1,2004-09-09,1725,Terra,MODIS,51,6.03,290.9,6.6,N,0
35.2232,71.5922,328.5,1,1,2004-09-09,1725,Terra,MODIS,100,6.03,294.8,27.2,N,0
35.3787,71.306,309,1,1,2004-09-09,1725,Terra,MODIS,62,6.03,290,10.1,N,0
35.3772,71.2943,316.1,1,1,2004-09-09,1725,Terra,MODIS,92,6.03,290.6,16.3,N,0
35.3877,71.3042,315.8,1,1,2004-09-09,1725,Terra,MODIS,92,6.03,292.8,15,N,0
35.3861,71.2919,307.2,1,1,2004-09-09,1725,Terra,MODIS,41,6.03,289.2,8.7,N,0
35.3791,71.2985,318.3,3,1.7,2004-09-10,0527,Terra,MODIS,44,6.03,304.2,38.2,D,0
35.2213,71.5883,323.5,1.4,1.2,2004-09-10,0842,Aqua,MODIS,23,6.03,307.7,13.1,D,0
35.2226,71.6008,351.2,1.4,1.2,2004-09-10,0842,Aqua,MODIS,95,6.03,307.4,88.3,D,0
35.1155,71.4657,303,4.3,1.9,2004-09-10,1630,Terra,MODIS,35,6.03,288,48.5,N,0
35.2123,71.5469,302.1,4.3,1.9,2004-09-10,1630,Terra,MODIS,15,6.03,290.6,39.2,N,0
35.1179,71.459,305.5,4.3,1.9,2004-09-10,1630,Terra,MODIS,47,6.03,288.1,58.2,N,0
35.1015,71.4098,302.6,4.4,1.9,2004-09-10,1630,Terra,MODIS,39,6.03,289.2,44.3,N,0
35.2288,71.5903,301.6,4.4,1.9,2004-09-10,1808,Terra,MODIS,22,6.03,288.9,41.7,N,0
35.1207,71.4579,304.5,1.9,1.3,2004-09-10,2044,Aqua,MODIS,60,6.03,288,16.8,N,0
35.2249,71.599,320.2,1,1,2004-09-11,0610,Terra,MODIS,68,6.03,302.3,11.6,D,0
35.1165,71.4638,315.4,1,1,2004-09-11,0610,Terra,MODIS,52,6.03,301.6,6.1,D,0
35.1019,71.4502,313.3,2.8,1.6,2004-09-11,0747,Aqua,MODIS,31,6.03,299.5,25,D,0
35.8115,68.6241,338.9,1,1,2004-09-12,0830,Aqua,MODIS,86,6.03,314.5,23.1,D,0
35.2222,71.5961,325.3,1,1,2004-09-12,0830,Aqua,MODIS,65,6.03,306.4,11.4,D,0
36.4989,69.0506,303.5,1.3,1.1,2004-09-14,1744,Terra,MODIS,55,6.03,287.7,8.7,N,0
36.5742,69.1151,300.7,1.4,1.2,2004-09-15,2102,Aqua,MODIS,32,6.03,286.4,10.3,N,0
36.841,69.1485,332,1.2,1.1,2004-09-20,0604,Terra,MODIS,81,6.03,311.6,18.8,D,0
35.737,68.8521,321.5,2.3,1.5,2004-09-22,0907,Aqua,MODIS,52,6.03,305.7,21.9,D,0
35.7236,68.8511,321,2.3,1.5,2004-09-22,0907,Aqua,MODIS,37,6.03,303,23.7,D,0
35.7327,68.8471,326.7,2.3,1.5,2004-09-22,0907,Aqua,MODIS,78,6.03,304.7,38.4,D,0
36.5377,69.064,321.1,1.5,1.2,2004-09-23,0812,Aqua,MODIS,48,6.03,309.1,11,D,0
36.5487,69.064,302,1.1,1.1,2004-09-23,1738,Terra,MODIS,46,6.03,289,6.9,N,0
36.5472,69.052,304.6,1.1,1.1,2004-09-23,1738,Terra,MODIS,61,6.03,289.7,8.6,N,0
36.4824,68.979,304.3,1,1,2004-09-25,1725,Terra,MODIS,59,6.03,289.3,7.2,N,0
36.429,68.9917,302.6,1,1,2004-09-25,1725,Terra,MODIS,46,6.03,287.1,7,N,0
