latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
12.28277,42.40796,304.4,0.39,0.37,2012-02-18,2237,N,VIIRS,n,2,294.27,0.63,N,0
11.52135,43.17538,306.88,0.41,0.37,2012-04-01,2231,N,VIIRS,n,2,294.21,0.58,N,0
11.55056,43.08704,307.4,0.39,0.37,2012-10-04,2242,N,VIIRS,n,2,296.49,0.43,N,0
12.37212,42.46058,339.73,0.44,0.38,2012-11-10,1014,N,VIIRS,l,2,311.45,4.5,D,0
11.52415,43.16042,307.85,0.51,0.66,2012-12-15,2152,N,VIIRS,n,2,287.47,1.42,N,0
11.58913,41.95532,334.99,0.37,0.58,2013-02-06,1105,N,VIIRS,n,2,299.99,1.49,D,0
11.52052,43.16311,333.66,0.57,0.69,2013-02-27,1111,N,VIIRS,n,2,298.52,2.49,D,0
11.51966,43.16064,331.45,0.57,0.69,2013-02-27,1111,N,VIIRS,n,2,298.6,1.89,D,0
11.54531,43.08413,331.12,0.51,0.5,2013-03-03,0956,N,VIIRS,l,2,304.02,1.86,D,0
11.5451,43.08262,331.02,0.51,0.5,2013-03-03,0956,N,VIIRS,l,2,303.81,1.42,D,0
10.9515,41.90992,342.96,0.54,0.42,2013-03-11,1046,N,VIIRS,n,2,311.86,3.26,D,0
11.54127,43.07738,367,0.33,0.55,2013-03-14,0950,N,VIIRS,h,2,302.86,4.6,D,0
11.52301,43.17976,343.13,0.39,0.36,2013-07-02,1028,N,VIIRS,l,2,313.93,12.67,D,0
11.62485,41.87337,295.1,0.79,0.78,2013-07-06,2147,N,VIIRS,n,2,284.73,11.54,N,0
11.52129,43.16089,336.2,0.39,0.36,2013-07-18,1028,N,VIIRS,n,2,301.06,2.55,D,0
11.52183,43.16446,338.62,0.39,0.36,2013-07-18,1028,N,VIIRS,n,2,301.02,3.89,D,0
11.70279,42.43608,295.18,0.53,0.42,2013-07-20,2225,N,VIIRS,n,2,281.73,3.48,N,0
11.52545,43.1049,347.07,0.39,0.36,2013-09-20,1029,N,VIIRS,n,2,316.61,11.6,D,0
11.52466,43.16177,329.46,0.38,0.36,2013-11-19,2239,N,VIIRS,n,2,295.35,3.2,N,0
11.52291,43.16116,315.38,0.54,0.42,2014-01-21,2300,N,VIIRS,n,2,291.59,1.37,N,0
11.52295,43.16427,341.54,0.36,0.57,2014-04-25,1105,N,VIIRS,n,2,303.33,1.89,D,0
11.2467,41.82316,331.56,0.38,0.36,2014-05-02,1034,N,VIIRS,l,2,305.44,6.6,D,3
11.24338,41.82368,332.35,0.38,0.36,2014-05-02,1034,N,VIIRS,l,2,305.23,7.63,D,3
11.5254,43.16532,342.39,0.53,0.42,2014-06-13,1048,N,VIIRS,l,2,316.87,23.43,D,0
11.52327,43.16365,347.75,0.53,0.42,2014-06-13,1048,N,VIIRS,n,2,318.82,22.34,D,0
11.54151,43.07814,310.67,0.48,0.4,2014-07-07,2232,N,VIIRS,n,2,294.71,3.85,N,0
11.54518,43.0787,307.32,0.48,0.4,2014-07-07,2232,N,VIIRS,n,2,288.23,2.95,N,0
11.52473,43.16026,309.19,0.51,0.66,2014-08-31,2202,N,VIIRS,n,2,289.45,3.82,N,0
11.52436,43.15989,307.59,0.51,0.66,2014-08-31,2202,N,VIIRS,n,2,289.48,6.53,N,0
11.58336,43.14156,335.31,0.39,0.36,2014-11-10,1037,N,VIIRS,l,2,305.99,2.55,D,0
11.58283,43.13798,330.98,0.39,0.36,2014-11-10,1037,N,VIIRS,l,2,305.01,1.84,D,0
11.54498,43.07978,302.32,0.45,0.39,2015-01-03,2258,N,VIIRS,n,2,291.12,0.52,N,0
11.50983,43.1903,336.01,0.43,0.38,2015-02-19,1041,N,VIIRS,l,2,306.6,4.07,D,0
11.50631,43.19081,337.91,0.43,0.38,2015-02-19,1041,N,VIIRS,n,2,308.81,4.07,D,0
12.41296,42.77842,337.34,0.39,0.36,2015-03-18,1035,N,VIIRS,l,2,310.38,2.59,D,0
11.50881,43.18881,336.49,0.49,0.41,2015-03-19,1016,N,VIIRS,n,2,302.92,5.72,D,0
11.54386,43.07803,306.04,0.41,0.6,2015-04-01,2206,N,VIIRS,n,2,293.54,0.39,N,0
11.54933,43.05749,312.03,0.41,0.37,2015-04-10,2237,N,VIIRS,n,2,296.61,1.12,N,0
11.55277,43.05801,317.99,0.41,0.37,2015-04-10,2237,N,VIIRS,n,2,296.92,1.12,N,0
12.21876,42.73509,343.73,0.43,0.38,2015-04-25,1021,N,VIIRS,n,2,315.13,4.69,D,0
11.09703,41.82014,331.57,0.32,0.55,2015-05-12,1002,N,VIIRS,l,2,304.69,15.85,D,3
11.55083,43.05556,314.11,0.41,0.37,2015-06-13,2236,N,VIIRS,n,2,298.24,0.8,N,0
11.54888,43.09041,308.03,0.46,0.64,2015-07-07,2326,N,VIIRS,n,2,293.75,0.44,N,0
11.67003,42.45316,331.62,0.45,0.47,2015-08-21,1007,N,VIIRS,l,2,306.49,14.2,D,3
11.55454,42.00601,334.76,0.46,0.39,2015-12-09,1044,N,VIIRS,l,2,304.95,2.91,D,0
11.54966,43.04444,311.13,0.53,0.42,2016-02-28,2258,N,VIIRS,n,2,294.07,1.34,N,0
11.54583,43.04377,305.12,0.53,0.42,2016-02-28,2258,N,VIIRS,n,2,293.47,0.85,N,0
11.52258,43.16361,307.52,0.36,0.57,2016-03-14,2316,N,VIIRS,n,2,292.24,0.55,N,0
11.53648,43.07283,308.35,0.41,0.37,2016-04-12,2233,N,VIIRS,n,2,282.99,0.72,N,0
11.2469,41.82497,330.49,0.56,0.51,2016-04-14,1101,N,VIIRS,n,2,299.97,15.78,D,3
11.23426,41.82894,330.6,0.36,0.57,2016-04-19,1107,N,VIIRS,l,2,301.25,12.33,D,3
11.52108,43.16558,341.63,0.35,0.57,2016-06-01,1101,N,VIIRS,n,2,309.94,7.25,D,0
11.52087,43.16581,336.92,0.35,0.57,2016-06-01,1101,N,VIIRS,l,2,309.37,8.71,D,0
11.50171,43.1916,337.38,0.51,0.49,2016-06-15,0958,N,VIIRS,n,2,306.97,12.62,D,0
11.50274,43.1931,340.73,0.51,0.49,2016-06-15,0958,N,VIIRS,n,2,307.29,14.01,D,0
11.52236,43.16259,315.3,0.41,0.37,2016-07-17,2232,N,VIIRS,n,2,298.91,7.89,N,0
11.5214,43.16412,330.88,0.45,0.63,2016-07-24,1107,N,VIIRS,n,2,296.09,2.21,D,0
11.52167,43.16379,331.96,0.45,0.63,2016-07-24,1107,N,VIIRS,n,2,295.74,1.84,D,0
11.47319,43.21338,297.49,0.62,0.54,2016-07-29,2207,N,VIIRS,n,2,287.4,4.53,N,0
11.5296,43.10778,309.5,0.56,0.52,2016-07-31,2310,N,VIIRS,n,2,278.46,1.49,N,0
11.21827,41.85096,330.77,0.32,0.54,2016-08-02,0958,N,VIIRS,l,2,302.32,9.51,D,3
11.73351,42.40111,299.64,0.36,0.57,2016-08-14,2207,N,VIIRS,n,2,289.57,6.05,N,0
11.53399,43.07569,309,0.35,0.57,2016-09-06,2316,N,VIIRS,n,2,293.2,3.12,N,0
11.5211,43.16705,309.74,0.64,0.72,2016-11-03,2148,N,VIIRS,n,2,292.8,1.42,N,0
11.52178,43.161,309.02,0.64,0.72,2016-11-03,2148,N,VIIRS,n,2,292.66,1.42,N,0
11.5246,43.16477,329.09,0.59,0.7,2016-11-03,2329,N,VIIRS,n,2,293.28,4.27,N,0
11.52563,43.16467,324.31,0.6,0.7,2016-11-03,2329,N,VIIRS,n,2,293.31,4.11,N,0
10.98815,42.05045,338.9,0.4,0.37,2017-02-08,1035,N,VIIRS,l,2,309.8,1.66,D,0
11.53014,43.07641,344.19,0.42,0.61,2017-02-16,0945,N,VIIRS,n,2,297.83,3.66,D,0
11.5315,43.07761,337.39,0.5,0.41,2017-03-08,1010,N,VIIRS,l,2,307.73,2.13,D,0
11.24915,41.82431,330.56,0.56,0.51,2017-05-03,1100,N,VIIRS,l,2,304.18,16.65,D,3
11.24817,41.82351,331.42,0.36,0.57,2017-05-08,1106,N,VIIRS,l,2,303.18,14.67,D,3
11.13602,41.8242,332.01,0.44,0.46,2017-05-14,1053,N,VIIRS,l,2,304.59,11.14,D,3
11.13656,41.82822,332.47,0.44,0.46,2017-05-14,1053,N,VIIRS,l,2,304.96,11.14,D,3
11.13711,41.83224,331.72,0.44,0.46,2017-05-14,1053,N,VIIRS,l,2,304.46,7.5,D,3
11.14137,41.83167,330.13,0.44,0.46,2017-05-14,1053,N,VIIRS,l,2,303.59,7.5,D,3
11.1296,41.80871,332.63,0.44,0.46,2017-05-14,1053,N,VIIRS,l,2,305.13,11.13,D,3
11.13014,41.81272,330.99,0.44,0.46,2017-05-14,1053,N,VIIRS,l,2,302.23,11.13,D,3
11.13765,41.83627,330.72,0.44,0.46,2017-05-14,1053,N,VIIRS,l,2,304,7.5,D,3
11.58344,43.06437,316.76,0.49,0.4,2017-06-13,2225,N,VIIRS,n,2,300.06,1.03,N,0
11.43907,42.79421,311.73,0.42,0.38,2017-06-18,2231,N,VIIRS,n,2,296.89,1.38,N,0
11.58072,43.06427,311.11,0.41,0.61,2017-07-27,2200,N,VIIRS,n,2,293.11,4.58,N,0
11.51974,43.16444,309.13,0.41,0.6,2017-07-27,2200,N,VIIRS,n,2,293.27,0.49,N,0
11.64353,41.97085,298.13,0.38,0.59,2017-08-13,2322,N,VIIRS,n,2,287.87,3.88,N,0
11.23114,41.82871,330.41,0.5,0.49,2017-08-26,1004,N,VIIRS,l,2,304.22,7.66,D,3
11.23566,41.82799,331.72,0.5,0.49,2017-08-26,1004,N,VIIRS,l,2,304.24,7.66,D,3
11.22416,41.84761,331.22,0.5,0.49,2017-08-26,1004,N,VIIRS,l,2,304.21,13.3,D,3
11.52369,43.16181,317.23,0.39,0.44,2017-08-27,2219,N,VIIRS,n,2,295.71,3.86,N,0
11.58917,41.9563,339.7,0.38,0.36,2017-08-30,1029,N,VIIRS,n,2,306.65,7.18,D,0
11.52147,43.16263,338.18,0.44,0.38,2017-10-06,1035,N,VIIRS,l,2,312.19,12.48,D,0
11.42981,42.05807,307.08,0.38,0.36,2017-11-03,2245,N,VIIRS,n,2,293.88,0.58,N,0
11.52433,43.16481,345.61,0.32,0.55,2017-11-04,0952,N,VIIRS,n,2,297.92,4.33,D,0
11.52379,43.16187,367,0.32,0.55,2017-11-04,0952,N,VIIRS,h,2,298.05,4.33,D,0
11.51876,43.16283,340.4,0.32,0.55,2017-11-04,0952,N,VIIRS,n,2,298.31,3.91,D,0
11.53665,43.08806,334.89,0.39,0.36,2018-01-16,1022,N,VIIRS,l,2,308.9,0.87,D,0
12.19371,42.29873,339.46,0.51,0.66,2018-03-29,1113,N,VIIRS,l,2,313.22,2.23,D,0
11.23525,41.82882,332.17,0.4,0.44,2018-04-28,1010,N,VIIRS,l,2,306.25,12.12,D,3
11.24272,41.82372,331.22,0.4,0.44,2018-04-28,1010,N,VIIRS,l,2,305.95,9.34,D,3
11.8934,43.09321,295.17,0.49,0.4,2018-05-31,2225,N,VIIRS,n,2,282.98,1.81,N,0
11.78286,41.98872,296.81,0.6,0.53,2018-06-08,2315,N,VIIRS,n,2,286.21,3.4,N,0
11.52387,43.16778,312.69,0.4,0.37,2018-06-15,2244,N,VIIRS,n,2,296.93,3.82,N,0
11.52522,43.16754,312.07,0.4,0.37,2018-06-15,2244,N,VIIRS,n,2,296.56,3.55,N,0
11.52365,43.16977,336.2,0.33,0.55,2018-06-16,0951,N,VIIRS,n,2,305.92,8.52,D,0
11.52309,43.16676,367,0.33,0.55,2018-06-16,0951,N,VIIRS,h,2,312.47,8.52,D,0
11.52166,43.16347,315.4,0.4,0.37,2018-07-01,2244,N,VIIRS,n,2,297.11,5.04,N,0
11.51842,43.16509,340.54,0.33,0.55,2018-07-18,0951,N,VIIRS,n,2,292.49,6.16,D,0
11.52296,43.16109,353.16,0.33,0.55,2018-07-18,0951,N,VIIRS,n,2,292.49,8.86,D,0
11.52352,43.16412,367,0.33,0.55,2018-07-18,0951,N,VIIRS,h,2,292.7,6.16,D,0
11.51953,43.16249,312.48,0.48,0.4,2018-07-18,2225,N,VIIRS,n,2,295.1,1.46,N,0
11.52322,43.16303,318.1,0.48,0.4,2018-07-18,2225,N,VIIRS,n,2,296.81,1.46,N,0
11.69269,42.34974,304.88,0.44,0.39,2018-07-23,2231,N,VIIRS,n,2,293.46,6.85,N,0
11.71168,42.34426,300.24,0.44,0.39,2018-07-23,2231,N,VIIRS,n,2,287.04,4.66,N,0
11.66838,42.36679,296.28,0.44,0.39,2018-07-23,2231,N,VIIRS,n,2,285.05,2.11,N,0
11.49125,42.27615,296.53,0.45,0.39,2018-07-23,2232,N,VIIRS,n,2,285.87,3.22,N,0
11.50766,43.19256,345.43,0.41,0.45,2018-07-28,1003,N,VIIRS,n,2,308,13.59,D,0
11.23383,41.82762,331.82,0.44,0.46,2018-08-05,1054,N,VIIRS,l,2,304.57,11.17,D,3
11.24988,41.82058,331.65,0.32,0.55,2018-08-08,0957,N,VIIRS,l,2,306.53,10.76,D,3
11.22061,41.85094,332.86,0.4,0.44,2018-09-03,1010,N,VIIRS,l,2,306.63,6.06,D,3
11.24931,41.82352,333.68,0.4,0.44,2018-09-03,1010,N,VIIRS,l,2,307.39,12.24,D,3
11.22404,41.84661,332.29,0.4,0.44,2018-09-03,1010,N,VIIRS,l,2,305.92,6.06,D,3
11.23544,41.82675,331.26,0.41,0.6,2018-09-04,0951,N,VIIRS,l,2,303.59,8.58,D,3
11.24656,41.8247,330.61,0.41,0.6,2018-09-04,0951,N,VIIRS,l,2,303.22,10.08,D,3
11.66682,42.45315,330.94,0.36,0.58,2018-09-04,0951,N,VIIRS,l,2,302.13,5.84,D,3
11.50547,43.18003,344.86,0.39,0.36,2018-10-04,1029,N,VIIRS,l,2,316.07,11.96,D,0
11.10787,42.35461,336.24,0.38,0.59,2019-03-31,0951,N,VIIRS,l,2,307.4,2.05,D,0
11.21558,41.85027,332.66,0.48,0.4,2019-05-22,1016,N,VIIRS,n,2,301.45,17.64,D,3
11.24716,41.81906,331.6,0.48,0.4,2019-05-22,1016,N,VIIRS,l,2,303.79,16.38,D,3
11.24348,41.81968,330.36,0.48,0.4,2019-05-22,1016,N,VIIRS,l,2,303.41,15.27,D,3
11.23687,41.82536,333.14,0.48,0.4,2019-05-22,1016,N,VIIRS,l,2,304.64,9.07,D,3
11.23318,41.82596,337.26,0.48,0.4,2019-05-22,1016,N,VIIRS,n,2,306.46,9.07,D,3
11.23408,41.82454,334.83,0.48,0.4,2019-05-22,1016,N,VIIRS,l,2,305.53,7.28,D,3
11.2348,41.829,333.51,0.48,0.4,2019-05-22,1016,N,VIIRS,l,2,304.31,11.13,D,3
11.2304,41.82513,331.4,0.48,0.4,2019-05-22,1016,N,VIIRS,l,2,302.93,7.28,D,3
11.23111,41.82957,334.74,0.48,0.4,2019-05-22,1016,N,VIIRS,n,2,304.61,11.13,D,3
11.21999,41.85414,333.1,0.48,0.4,2019-05-22,1016,N,VIIRS,n,2,302.02,25.79,D,3
11.22337,41.84723,330.18,0.51,0.66,2019-05-29,0945,N,VIIRS,l,2,304.92,17.51,D,3
11.23367,41.82827,330.25,0.63,0.54,2019-06-08,0957,N,VIIRS,l,2,300.34,24.44,D,3
11.22189,41.8484,331.69,0.63,0.54,2019-06-08,0957,N,VIIRS,l,2,302.24,25.71,D,3
11.81115,42.91179,338.12,0.39,0.36,2019-06-17,1029,N,VIIRS,l,2,310.76,10.82,D,0
11.57079,41.98588,346.4,0.38,0.36,2019-06-17,1029,N,VIIRS,l,2,321.23,3.02,D,0
11.52653,43.17089,341.43,0.52,0.42,2019-07-13,1041,N,VIIRS,n,2,309.26,19.11,D,0
11.66896,42.45406,331.78,0.41,0.37,2019-08-09,1035,N,VIIRS,l,2,306.29,11.31,D,3
11.52535,43.16186,337.1,0.51,0.66,2019-08-13,2154,N,VIIRS,n,2,286.74,8.1,N,0
11.51866,43.16584,311.2,0.51,0.66,2019-08-13,2154,N,VIIRS,n,2,287.87,6,N,0
11.5192,43.1611,331.75,0.51,0.66,2019-08-13,2154,N,VIIRS,n,2,287.98,8.45,N,0
11.52481,43.1666,305.02,0.51,0.66,2019-08-13,2154,N,VIIRS,n,2,285.63,4.43,N,0
11.51958,43.16518,336.67,0.51,0.66,2019-08-13,2154,N,VIIRS,n,2,288.28,6.61,N,0
11.52016,43.16045,335.56,0.51,0.66,2019-08-13,2154,N,VIIRS,n,2,287.91,6.61,N,0
11.52574,43.16592,304.7,0.51,0.66,2019-08-13,2154,N,VIIRS,n,2,285.61,6.61,N,0
11.519,43.16116,311.99,0.75,0.77,2019-08-13,2335,N,VIIRS,n,2,285.58,8.48,N,0
11.52186,43.16556,346.56,0.52,0.42,2019-08-14,1042,N,VIIRS,n,2,310.78,20.82,D,0
11.52443,43.16632,314.66,0.49,0.48,2019-09-13,2213,N,VIIRS,n,2,296,1.26,N,0
11.52368,43.17001,335.63,0.35,0.57,2019-09-14,1100,N,VIIRS,n,2,300.62,3.24,D,0
11.24683,41.82228,330.82,0.5,0.49,2019-09-17,1004,N,VIIRS,l,2,301.48,8.93,D,3
11.8734,43.10885,332.83,0.39,0.36,2019-09-21,1029,N,VIIRS,l,2,307.67,3.1,D,3
11.51788,43.10358,311.3,0.4,0.37,2019-10-08,2245,N,VIIRS,n,2,293.16,2.95,N,0
11.5173,43.1072,330.12,0.4,0.37,2019-10-08,2245,N,VIIRS,n,2,293.89,3.13,N,0
11.51902,43.10559,313.57,0.48,0.4,2019-10-09,2226,N,VIIRS,n,2,290.74,2.24,N,0
11.51747,43.11131,308.29,0.54,0.42,2019-10-18,2257,N,VIIRS,n,2,274.69,1.65,N,0
11.52174,43.11232,306.27,0.4,0.6,2019-10-21,2201,N,VIIRS,n,2,293.39,0.38,N,0
11.5222,43.11407,305.77,0.45,0.47,2019-10-23,2303,N,VIIRS,n,2,294.84,0.92,N,0
11.51574,43.11025,338.14,0.51,0.5,2019-10-30,0957,N,VIIRS,l,2,310.44,2.76,D,0
11.55689,43.05078,334.3,0.39,0.36,2019-12-05,1022,N,VIIRS,n,2,304.13,1.54,D,0
11.50988,43.09302,342.26,0.41,0.45,2019-12-06,1003,N,VIIRS,n,2,305.74,3.92,D,0
11.51051,43.09674,334.89,0.41,0.45,2019-12-06,1003,N,VIIRS,n,2,304.23,3.92,D,0
11.51166,43.09455,312.34,0.38,0.36,2019-12-06,2238,N,VIIRS,n,2,286.12,1.06,N,0
11.51366,43.09859,327.52,0.48,0.4,2019-12-28,2225,N,VIIRS,n,2,294.38,3.32,N,0
11.51368,43.09552,308.78,0.45,0.63,2020-01-10,2321,N,VIIRS,n,2,289.67,1.4,N,0
11.51413,43.09272,307.33,0.5,0.49,2020-01-19,2212,N,VIIRS,n,2,291.67,0.91,N,0
11.54374,43.03993,338.11,0.5,0.41,2020-01-21,1041,N,VIIRS,n,2,307.18,2.59,D,0
11.50937,43.09504,311.37,0.56,0.51,2020-02-01,2309,N,VIIRS,n,2,288.71,2.44,N,0
11.51128,43.09654,306.83,0.53,0.42,2020-02-07,2256,N,VIIRS,n,2,292.53,0.77,N,0
11.51308,43.0955,331.8,0.41,0.45,2020-02-08,1003,N,VIIRS,l,2,304.37,0.87,D,0
11.51686,43.0971,307.56,0.39,0.44,2020-02-09,2219,N,VIIRS,n,2,292.53,0.47,N,0
11.51499,43.09736,328.23,0.44,0.39,2020-02-18,2250,N,VIIRS,n,2,294.08,2.59,N,0
11.51078,43.1008,303.72,0.44,0.39,2020-02-18,2250,N,VIIRS,n,2,293.49,0.79,N,0
11.51432,43.10143,323.38,0.44,0.39,2020-02-18,2250,N,VIIRS,n,2,294,2.59,N,0
11.51084,43.09603,340.71,0.39,0.36,2020-02-28,1028,N,VIIRS,n,2,306.89,3.02,D,0
11.23169,41.82774,330.24,0.44,0.46,2020-03-19,1053,N,VIIRS,l,2,304.98,14.39,D,3
11.51018,43.09248,351.62,0.41,0.45,2020-03-27,1003,N,VIIRS,n,2,301.41,6.06,D,0
11.51138,43.09073,307.17,0.38,0.36,2020-03-27,2238,N,VIIRS,n,2,291.6,1.64,N,0
11.51227,43.09634,331.16,0.42,0.61,2020-04-13,0944,N,VIIRS,n,2,297.16,1.48,D,0
11.22029,41.8539,331.66,0.36,0.57,2020-04-14,1106,N,VIIRS,l,2,304.84,15.51,D,3
11.22193,41.84905,331.66,0.36,0.57,2020-04-14,1106,N,VIIRS,l,2,304.78,14.99,D,3
11.14325,41.834,330.82,0.44,0.46,2020-04-20,1053,N,VIIRS,l,2,303.76,7.67,D,3
11.1507,41.85787,331.42,0.44,0.46,2020-04-20,1053,N,VIIRS,l,2,304.05,16.23,D,3
11.14378,41.83807,330.19,0.44,0.46,2020-04-20,1053,N,VIIRS,l,2,302.99,7.67,D,3
11.14483,41.84621,330.77,0.44,0.46,2020-04-20,1053,N,VIIRS,l,2,302.46,12.87,D,3
11.22861,41.84263,330.38,0.53,0.42,2020-05-01,1047,N,VIIRS,l,2,304.14,12.98,D,3
11.2491,41.81999,336.79,0.53,0.42,2020-05-01,1047,N,VIIRS,l,2,310.02,8.92,D,3
11.24977,41.82476,334.14,0.53,0.42,2020-05-01,1047,N,VIIRS,l,2,308.58,18.83,D,3
11.24524,41.82054,335.73,0.53,0.42,2020-05-01,1047,N,VIIRS,l,2,309.84,8.92,D,3
11.23432,41.82698,337.87,0.53,0.42,2020-05-01,1047,N,VIIRS,l,2,309.68,9.21,D,3
11.23047,41.82756,338.79,0.53,0.42,2020-05-01,1047,N,VIIRS,l,2,310.56,9.21,D,3
11.23113,41.83238,336.8,0.53,0.42,2020-05-01,1047,N,VIIRS,l,2,309.07,9.21,D,3
11.23459,41.8274,338.6,0.39,0.36,2020-05-02,1028,N,VIIRS,l,2,313.37,8.04,D,3
11.23128,41.82792,338.95,0.39,0.36,2020-05-02,1028,N,VIIRS,l,2,313.74,8.04,D,3
11.51497,43.09359,344.5,0.41,0.45,2020-05-14,1003,N,VIIRS,n,2,309.35,7.09,D,0
11.51311,43.09684,311.23,0.38,0.36,2020-05-14,2238,N,VIIRS,n,2,298.39,0.73,N,0
11.51386,43.09299,313.47,0.63,0.54,2020-05-21,2206,N,VIIRS,n,2,292.86,9.7,N,0
11.51259,43.09307,316.99,0.63,0.54,2020-05-21,2206,N,VIIRS,n,2,292.94,10.14,N,0
11.51283,43.09372,315.05,0.39,0.37,2020-06-04,2244,N,VIIRS,n,2,293.9,2.82,N,0
11.51117,43.09399,310.25,0.42,0.37,2020-06-26,2231,N,VIIRS,n,2,298.19,0.6,N,0
11.51274,43.09472,345.41,0.41,0.45,2020-07-01,1003,N,VIIRS,n,2,308.4,10.23,D,0
11.5134,43.09849,349.41,0.41,0.45,2020-07-01,1003,N,VIIRS,n,2,310.08,10.23,D,0
11.5696,43.13818,336.6,0.54,0.51,2020-07-09,1053,N,VIIRS,l,2,306.66,17.12,D,0
11.2348,41.82574,330.88,0.41,0.6,2020-07-23,0951,N,VIIRS,l,2,303.14,10.57,D,3
11.24593,41.82365,330.53,0.41,0.6,2020-07-23,0951,N,VIIRS,l,2,303.42,11.75,D,3
11.24434,41.82333,330.6,0.5,0.49,2020-08-02,1003,N,VIIRS,l,2,304.25,10.86,D,3
11.17438,41.87355,330.42,0.5,0.49,2020-08-02,1003,N,VIIRS,l,2,305.12,12.77,D,3
11.23164,41.83037,330.3,0.5,0.49,2020-08-02,1003,N,VIIRS,l,2,304.03,17.12,D,3
11.23533,41.82495,331.69,0.5,0.49,2020-08-02,1003,N,VIIRS,l,2,304.88,8.69,D,3
11.24885,41.82255,331.12,0.5,0.49,2020-08-02,1003,N,VIIRS,l,2,304.7,13.06,D,3
11.54362,42.84963,296.06,0.44,0.62,2020-08-05,2322,N,VIIRS,n,2,284.46,4.45,N,0
11.76241,42.82755,296.06,0.43,0.62,2020-08-05,2322,N,VIIRS,n,2,284.94,4.68,N,0
11.54835,42.85573,296.61,0.44,0.62,2020-08-05,2322,N,VIIRS,n,2,284.69,1.44,N,0
11.54748,42.86011,296.73,0.44,0.62,2020-08-05,2322,N,VIIRS,n,2,285.01,1.44,N,0
11.54663,42.86433,297.36,0.44,0.62,2020-08-05,2322,N,VIIRS,n,2,285.24,1.91,N,0
11.54035,42.86596,296.8,0.44,0.62,2020-08-05,2322,N,VIIRS,n,2,285.14,1.91,N,0
11.54119,42.86178,296.75,0.44,0.62,2020-08-05,2322,N,VIIRS,n,2,285.07,1.91,N,0
11.54204,42.85756,296.64,0.44,0.62,2020-08-05,2322,N,VIIRS,n,2,285.14,1.44,N,0
11.54285,42.85347,296.75,0.44,0.62,2020-08-05,2322,N,VIIRS,n,2,284.93,1.44,N,0
11.54507,42.87213,296.72,0.44,0.62,2020-08-05,2322,N,VIIRS,n,2,284.94,5.33,N,0
11.51416,43.09919,327.55,0.53,0.42,2020-08-17,2257,N,VIIRS,n,2,297.06,9.68,N,0
11.51167,43.09193,342.82,0.41,0.45,2020-08-18,1004,N,VIIRS,n,2,310.13,1.8,D,0
11.23687,41.82766,330.64,0.36,0.57,2020-08-20,1106,N,VIIRS,l,2,302.31,13.42,D,3
11.2471,41.8231,330.88,0.36,0.57,2020-08-20,1106,N,VIIRS,l,2,302.39,6.07,D,3
11.2467,41.8199,331,0.36,0.57,2020-08-20,1106,N,VIIRS,l,2,302.64,6.07,D,3
11.66674,42.45248,336.58,0.39,0.44,2020-08-21,1048,N,VIIRS,l,2,311.31,8.87,D,3
11.52847,43.11918,301.49,0.46,0.63,2020-08-21,2322,N,VIIRS,n,2,280,1,N,0
11.5274,43.12125,309.79,0.46,0.63,2020-08-21,2322,N,VIIRS,n,2,277.46,1.24,N,0
11.52764,43.12347,302.36,0.46,0.63,2020-08-21,2322,N,VIIRS,n,2,277.53,1,N,0
11.21897,41.8515,333.77,0.5,0.49,2020-09-03,1004,N,VIIRS,l,2,306.13,8.03,D,3
11.24774,41.82401,333.74,0.5,0.49,2020-09-03,1004,N,VIIRS,l,2,305.73,19.25,D,3
11.2456,41.81826,331.61,0.5,0.49,2020-09-03,1004,N,VIIRS,l,2,305.1,7.76,D,3
11.24641,41.82294,333.54,0.5,0.49,2020-09-03,1004,N,VIIRS,l,2,305.66,10.1,D,3
11.24192,41.82375,332.87,0.5,0.49,2020-09-03,1004,N,VIIRS,l,2,305.97,10.1,D,3
11.23291,41.82533,331.96,0.5,0.49,2020-09-03,1004,N,VIIRS,l,2,304.94,17.5,D,3
11.22264,41.84606,331.53,0.5,0.49,2020-09-03,1004,N,VIIRS,l,2,305.51,8.03,D,3
11.22716,41.8454,330.73,0.5,0.49,2020-09-03,1004,N,VIIRS,l,2,304.81,16.47,D,3
11.51391,43.09152,309.15,0.39,0.44,2020-09-04,2219,N,VIIRS,n,2,296.96,2.54,N,0
11.24897,41.82307,334.65,0.44,0.46,2020-09-11,1054,N,VIIRS,l,2,306.24,16.84,D,3
11.51189,43.09807,311.74,0.56,0.52,2020-09-12,2309,N,VIIRS,n,2,294.39,6.81,N,0
11.51662,43.09901,319.54,0.56,0.52,2020-09-12,2309,N,VIIRS,n,2,294.74,7.21,N,0
11.51163,43.0924,321.02,0.44,0.39,2020-09-13,2251,N,VIIRS,n,2,297.09,1.93,N,0
